ID_track_FK,ID_time_FK,streams_1month
2768,796,9163.0
2769,413,8169.0
2770,574,7667.0
2771,413,6326.0
2772,574,5914.0
2773,797,5877.0
2774,793,5928.0
2775,413,5914.0
2776,793,4498.0
2777,793,4755.0
2778,793,5821.0
2779,574,5629.0
2780,793,5985.0
2781,793,5526.0
2782,574,4799.0
2783,798,5195.0
2784,793,5339.0
2785,413,4169.0
2786,413,5101.0
2787,574,5432.0
2788,725,4347.0
2789,793,5576.0
2790,574,5180.0
2791,574,5919.0
2792,574,4096.0
2793,110,4544.0
2794,574,5217.0
2795,413,4605.0
2796,63,5442.0
2797,799,5533.0
2798,530,4217.0
2799,574,5041.0
2800,800,5030.0
2801,232,4750.0
2802,801,5881.0
2803,802,5670.0
2804,803,5408.0
2805,216,5442.0
2806,804,4938.0
2807,92,5857.0
2808,805,5402.0
2809,806,5471.0
2810,807,5738.0
2811,808,4559.0
2812,809,5630.0
2813,810,4401.0
2814,811,165434.0
2815,812,128121.0
2816,248,83781.0
2817,813,64550.0
2818,811,43304.0
2819,814,43244.0
2820,119,38561.0
2821,554,43807.0
2822,811,34353.0
2823,101,32687.0
2824,811,24832.0
2825,815,31348.0
2826,387,25348.0
2827,816,20453.0
2828,817,14207.0
2829,811,19840.0
2830,25,13396.0
2831,394,17665.0
2832,811,18630.0
2833,25,13577.0
2834,811,11725.0
2835,25,14048.0
2836,818,12441.0
2837,25,11235.0
2838,96,12361.0
2839,819,8164.0
2840,25,9693.0
2841,820,10472.0
2842,821,9820.0
2843,822,7335.0
2844,25,9366.0
2845,823,8335.0
2846,25,7543.0
2847,767,6686.0
2848,25,8908.0
2849,824,6688.0
2850,825,6564.0
2851,826,6097.0
2852,827,7047.0
2853,25,6416.0
2854,25,6653.0
2855,25,5137.0
2856,73,5739.0
2857,25,5481.0
2858,828,5802.0
2859,25,5833.0
2860,73,4035.0
2861,25,5363.0
2862,73,4116.0
2863,73,5113.0
2864,829,4589.0
2865,303,4625.0
2866,25,4720.0
2867,73,5258.0
2868,73,4683.0
2869,830,5482.0
2870,830,4823.0
2871,831,4149.0
2872,73,5585.0
2873,131,4585.0
2874,73,4879.0
2875,832,5385.0
2876,833,4679.0
2877,73,4126.0
2878,73,4763.0
2879,20,5904.0
2880,809,5297.0
2881,834,5360.0
2882,131,5279.0
2883,835,4411.0
2884,177,4852.0
2885,836,5519.0
2886,833,4215.0
2887,837,4568.0
2888,488,4567.0
2889,838,4875.0
2890,72,5976.0
2891,839,4146.0
2892,754,5051.0
2893,131,4372.0
2894,840,5955.0
2895,841,4240.0
2896,488,5493.0
2897,842,5425.0
2898,843,615694.0
2899,391,460876.0
2900,843,439824.0
2901,843,382802.0
2902,843,316091.0
2903,843,297709.0
2904,473,238320.0
2905,844,209249.0
2906,844,209630.0
2907,843,219634.0
2908,843,190863.0
2909,845,139798.0
2910,846,137145.0
2911,847,193540.0
2912,271,141809.0
2913,152,128662.0
2914,848,149606.0
2915,845,145936.0
2916,849,135241.0
2917,152,111527.0
2918,843,97142.0
2919,844,142922.0
2920,850,108215.0
2921,851,127203.0
2922,152,124485.0
2923,843,119312.0
2924,852,105117.0
2925,845,99494.0
2926,845,113562.0
2927,844,124740.0
2928,547,125891.0
2929,845,86888.0
2930,843,88264.0
2931,844,107174.0
2932,845,98952.0
2933,152,102287.0
2934,853,77910.0
2935,152,86666.0
2936,854,88660.0
2937,152,87433.0
2938,271,72661.0
2939,271,59833.0
2940,845,74717.0
2941,123,64957.0
2942,845,67389.0
2943,845,80775.0
2944,845,65393.0
2945,855,74543.0
2946,844,55756.0
2947,854,67658.0
2948,152,71620.0
2949,152,50184.0
2950,845,46289.0
2951,844,53673.0
2952,271,45365.0
2953,152,59477.0
2954,152,62084.0
2955,271,51251.0
2956,271,47362.0
2957,271,49411.0
2958,856,53141.0
2959,857,38325.0
2960,854,46924.0
2961,858,47277.0
2962,845,46289.0
2963,271,38283.0
2964,271,44950.0
2965,854,34376.0
2966,854,36000.0
2967,859,45467.0
2968,859,42933.0
2969,152,30851.0
2970,849,34418.0
2971,844,33834.0
2972,854,32737.0
2973,271,31933.0
2974,843,28094.0
2975,483,33359.0
2976,241,35731.0
2977,843,32553.0
2978,152,33263.0
2979,860,25457.0
2980,854,34180.0
2981,861,29976.0
2982,379,30752.0
2983,859,26300.0
2984,271,22290.0
2985,862,24705.0
2986,271,24970.0
2987,859,22265.0
2988,863,15285.0
2989,843,15442.0
2990,483,17783.0
2991,862,15473.0
2992,843,15041.0
2993,859,10678.0
2994,859,12571.0
2995,862,9243.0
2996,862,7115.0
2997,859,6412.0
2998,864,4509.0
2999,862,4897.0
3000,862,5316.0
3001,862,5890.0
3002,862,5667.0
3003,862,4903.0
3004,862,4614.0
3005,862,5020.0
3006,865,4123.0
3007,862,4997.0
3008,862,5868.0
3009,862,4225.0
3010,862,5544.0
3011,866,4834.0
3012,862,5327.0
3013,527,4331.0
3014,862,4154.0
3015,862,4382.0
3016,862,5346.0
3017,567,5781.0
3018,843,5385.0
3019,844,4232.0
3020,177,4593.0
3021,428,35450.0
3022,867,12830.0
3023,320,13155.0
3024,320,11839.0
3025,320,10875.0
3026,495,9948.0
3027,868,11789.0
3028,320,11537.0
3029,869,9531.0
3030,320,11502.0
3031,320,10911.0
3032,320,8053.0
3033,870,7999.0
3034,871,8415.0
3035,872,9649.0
3036,873,9216.0
3037,868,6305.0
3038,869,6875.0
3039,320,6296.0
3040,868,5978.0
3041,320,5173.0
3042,320,6616.0
3043,874,6071.0
3044,320,6392.0
3045,664,6144.0
3046,320,5836.0
3047,875,5236.0
3048,876,4333.0
3049,320,5362.0
3050,868,4372.0
3051,429,5402.0
3052,869,4471.0
3053,868,4247.0
3054,868,4343.0
3055,877,4014.0
3056,871,5453.0
3057,878,5482.0
3058,17,5043.0
3059,869,4336.0
3060,871,4181.0
3061,501,4049.0
3062,879,4345.0
3063,871,5799.0
3064,880,4496.0
3065,869,4722.0
3066,877,4222.0
3067,881,4458.0
3068,882,5053.0
3069,883,5231.0
3070,871,4505.0
3071,884,4126.0
3072,869,4797.0
3073,877,4480.0
3074,873,4452.0
3075,868,5937.0
3076,883,5247.0
3077,877,5128.0
3078,877,4846.0
3079,873,4872.0
3080,877,5096.0
3081,871,5410.0
3082,877,5419.0
3083,873,4355.0
3084,883,5014.0
3085,868,4839.0
3086,132,5757.0
3087,868,5279.0
3088,873,5079.0
3089,883,4242.0
3090,868,5228.0
3091,883,4246.0
3092,877,4686.0
3093,871,4298.0
3094,870,5401.0
3095,385,4424.0
3096,869,4799.0
3097,870,4422.0
3098,870,5031.0
3099,868,4854.0
3100,871,4048.0
3101,883,5602.0
3102,885,4150.0
3103,868,4964.0
3104,883,5135.0
3105,886,5274.0
3106,883,5391.0
3107,887,4520.0
3108,870,5465.0
3109,888,5087.0
3110,883,5688.0
3111,876,5660.0
3112,883,5702.0
3113,871,4986.0
3114,871,4682.0
3115,868,5598.0
3116,888,4379.0
3117,870,5729.0
3118,871,5783.0
3119,871,4948.0
3120,871,4165.0
3121,882,5626.0
3122,883,5818.0
3123,871,4421.0
3124,882,4147.0
3125,870,5771.0
3126,871,4793.0
3127,565,5100.0
3128,883,5952.0
3129,871,4145.0
3130,871,5312.0
3131,889,4160.0
3132,868,4766.0
3133,882,5624.0
3134,887,4883.0
3135,886,6013.0
3136,890,5133.0
3137,871,4657.0
3138,883,4452.0
3139,870,4716.0
3140,870,4761.0
3141,882,4149.0
3142,891,4945.0
3143,871,5463.0
3144,892,5328.0
3145,882,5434.0
3146,888,4450.0
3147,370,5337.0
3148,322,4982.0
3149,291,4022.0
3150,893,5626.0
3151,886,5564.0
3152,888,5114.0
3153,888,4146.0
3154,888,5550.0
3155,888,5183.0
3156,527,5522.0
3157,886,5623.0
3158,888,5050.0
3159,358,4293.0
3160,894,5359.0
3161,322,5499.0
3162,895,4353.0
3163,322,4403.0
3164,888,5798.0
3165,888,5518.0
3166,888,5835.0
3167,896,5536.0
3168,888,5209.0
3169,322,5323.0
3170,322,5793.0
3171,322,5172.0
3172,322,5279.0
3173,322,4325.0
3174,322,4961.0
3175,322,5449.0
3176,322,4555.0
3177,322,4417.0
3178,322,4641.0
3179,322,4495.0
3180,322,4442.0
3181,322,4862.0
3182,322,5831.0
3183,322,5028.0
3184,322,4388.0
3185,322,4166.0
3186,322,5408.0
3187,322,4778.0
3188,322,5659.0
3189,322,5334.0
3190,897,22525.0
3191,53,11794.0
3192,898,9884.0
3193,899,7011.0
3194,900,8883.0
3195,901,7966.0
3196,902,6989.0
3197,903,6801.0
3198,897,5757.0
3199,903,6045.0
3200,902,4761.0
3201,897,5348.0
3202,53,4583.0
3203,901,5339.0
3204,902,5647.0
3205,53,5572.0
3206,902,5539.0
3207,902,4388.0
3208,298,4189.0
3209,904,5414.0
3210,903,4751.0
3211,897,4880.0
3212,903,4075.0
3213,898,4534.0
3214,902,4080.0
3215,53,5776.0
3216,905,4500.0
3217,903,4091.0
3218,906,5349.0
3219,903,4660.0
3220,904,5815.0
3221,898,5794.0
3222,53,4662.0
3223,902,5820.0
3224,903,6011.0
3225,53,5665.0
3226,899,5706.0
3227,53,4510.0
3228,907,5167.0
3229,901,4146.0
3230,377,4202.0
3231,902,6016.0
3232,902,4667.0
3233,908,5511.0
3234,53,5630.0
3235,53,5733.0
3236,902,6014.0
3237,909,4495.0
3238,910,4837.0
3239,911,4273.0
3240,903,4058.0
3241,53,4735.0
3242,912,5586.0
3243,910,5149.0
3244,913,4640.0
3245,53,5324.0
3246,898,4478.0
3247,899,4041.0
3248,898,5546.0
3249,902,5265.0
3250,897,4090.0
3251,907,5691.0
3252,53,5254.0
3253,910,5143.0
3254,909,5264.0
3255,910,5746.0
3256,898,5189.0
3257,912,5179.0
3258,904,6000.0
3259,526,5531.0
3260,910,4898.0
3261,914,5432.0
3262,899,4792.0
3263,903,4472.0
3264,53,5208.0
3265,904,5875.0
3266,902,5878.0
3267,907,5070.0
3268,907,4436.0
3269,915,6009.0
3270,898,5982.0
3271,909,5315.0
3272,903,5625.0
3273,53,5446.0
3274,910,5203.0
3275,53,4119.0
3276,913,4925.0
3277,902,5365.0
3278,53,5371.0
3279,914,4761.0
3280,902,5902.0
3281,898,4347.0
3282,907,5016.0
3283,916,5396.0
3284,910,5410.0
3285,910,5313.0
3286,910,4564.0
3287,912,4325.0
3288,917,5287.0
3289,910,5213.0
3290,907,4371.0
3291,910,5427.0
3292,907,4925.0
3293,903,5690.0
3294,903,4352.0
3295,898,4051.0
3296,898,5574.0
3297,907,5234.0
3298,902,5415.0
3299,902,5693.0
3300,904,5622.0
3301,903,5938.0
3302,898,5089.0
3303,899,4992.0
3304,901,4818.0
3305,910,4321.0
3306,910,5159.0
3307,918,5862.0
3308,899,5181.0
3309,898,5200.0
3310,910,4723.0
3311,903,4115.0
3312,907,4075.0
3313,909,4860.0
3314,898,4182.0
3315,919,5231.0
3316,910,5780.0
3317,898,5781.0
3318,898,5332.0
3319,920,4436.0
3320,907,5742.0
3321,902,5788.0
3322,907,4404.0
3323,907,5489.0
3324,898,4586.0
3325,898,5620.0
3326,898,6013.0
3327,910,5810.0
3328,921,5964.0
3329,910,4942.0
3330,922,5711.0
3331,923,4684.0
3332,923,4146.0
3333,919,5968.0
3334,919,5649.0
3335,924,5721.0
3336,919,5893.0
3337,923,4182.0
3338,923,4784.0
3339,924,4153.0
3340,923,40889.0
3341,923,16582.0
3342,923,16180.0
3343,515,14858.0
3344,923,11563.0
3345,925,11023.0
3346,925,10862.0
3347,855,11811.0
3348,926,11923.0
3349,927,9651.0
3350,870,8817.0
3351,928,10391.0
3352,515,7406.0
3353,268,7292.0
3354,268,7054.0
3355,929,6171.0
3356,459,6463.0
3357,925,5882.0
3358,75,6440.0
3359,923,4755.0
3360,268,4800.0
3361,902,6022.0
3362,515,4572.0
3363,930,4917.0
3364,931,5872.0
3365,268,4322.0
3366,925,4178.0
3367,925,4985.0
3368,268,4618.0
3369,268,5141.0
3370,925,5625.0
3371,268,4287.0
3372,925,5176.0
3373,923,5024.0
3374,309,4300.0
3375,902,5263.0
3376,515,4562.0
3377,932,4992.0
3378,925,4177.0
3379,933,4934.0
3380,515,4628.0
3381,925,5662.0
3382,902,4126.0
3383,923,4850.0
3384,923,4931.0
3385,925,5468.0
3386,934,5166.0
3387,905,5350.0
3388,925,5568.0
3389,268,5741.0
3390,925,4640.0
3391,925,5091.0
3392,1,5696.0
3393,925,5996.0
3394,902,5795.0
3395,935,4757.0
3396,936,4403.0
3397,870,4993.0
3398,925,5497.0
3399,1,4982.0
3400,937,5693.0
3401,938,4736.0
3402,939,5736.0
3403,550,4828.0
3404,923,4669.0
3405,902,4921.0
3406,1,5539.0
3407,935,4264.0
3408,925,4406.0
3409,936,5920.0
3410,936,4363.0
3411,1,5150.0
3412,1,5174.0
3413,936,5305.0
3414,935,4472.0
3415,939,5120.0
3416,936,4757.0
3417,870,4295.0
3418,870,5156.0
3419,939,4382.0
3420,1,4570.0
3421,936,4450.0
3422,936,5667.0
3423,1,4583.0
3424,938,5871.0
3425,940,5957.0
3426,939,5156.0
3427,935,4298.0
3428,1,4763.0
3429,870,5613.0
3430,936,4749.0
3431,939,4186.0
3432,870,5707.0
3433,1,4363.0
3434,938,5361.0
3435,935,4454.0
3436,939,4449.0
3437,939,5766.0
3438,941,4511.0
3439,939,4539.0
3440,935,4013.0
3441,1,5757.0
3442,938,5601.0
3443,935,5270.0
3444,939,5518.0
3445,936,4316.0
3446,939,4930.0
3447,942,4987.0
3448,932,5859.0
3449,870,4090.0
3450,940,4596.0
3451,939,4429.0
3452,939,4488.0
3453,936,5833.0
3454,940,5537.0
3455,938,4321.0
3456,935,4989.0
3457,938,4873.0
3458,677,5209.0
3459,526,6017.0
3460,938,5555.0
3461,677,4810.0
3462,870,4423.0
3463,564,4694.0
3464,677,5035.0
3465,870,5836.0
3466,935,5034.0
3467,83,5016.0
3468,936,4111.0
3469,936,4081.0
3470,935,4890.0
3471,939,5694.0
3472,943,4061.0
3473,944,4912.0
3474,945,4110.0
3475,946,5231.0
3476,491,5514.0
3477,939,5370.0
3478,945,4787.0
3479,943,4143.0
3480,947,5063.0
3481,948,4481.0
3482,948,4704.0
3483,943,5349.0
3484,945,5238.0
3485,949,5373.0
3486,943,4648.0
3487,948,5713.0
3488,724,5910.0
3489,948,4567.0
3490,948,4576.0
3491,949,5944.0
3492,946,4031.0
3493,949,5428.0
3494,948,5260.0
3495,949,5996.0
3496,943,4636.0
3497,948,4693.0
3498,948,4169.0
3499,948,4898.0
3500,950,4534.0
3501,945,4699.0
3502,948,5683.0
3503,948,5886.0
3504,949,4759.0
3505,948,5872.0
3506,358,4135.0
3507,949,4194.0
3508,948,4338.0
3509,949,5203.0
3510,945,4312.0
3511,948,5953.0
3512,358,4906.0
3513,945,5016.0
3514,951,4504.0
3515,949,4954.0
3516,945,5337.0
3517,949,5517.0
3518,637,529347.0
3519,952,421261.0
3520,240,396509.0
3521,953,252637.0
3522,954,214251.0
3523,952,211205.0
3524,955,220157.0
3525,196,195102.0
3526,955,183503.0
3527,952,213030.0
3528,956,192213.0
3529,249,170834.0
3530,955,134876.0
3531,955,154892.0
3532,955,125365.0
3533,956,118464.0
3534,955,115938.0
3535,957,120492.0
3536,952,123064.0
3537,956,142899.0
3538,955,106445.0
3539,958,135377.0
3540,952,121975.0
3541,959,108693.0
3542,960,118414.0
3543,958,110921.0
3544,961,118960.0
3545,249,110355.0
3546,955,97690.0
3547,10,94397.0
3548,956,111514.0
3549,955,126411.0
3550,962,99331.0
3551,963,115070.0
3552,959,101830.0
3553,964,111966.0
3554,249,107035.0
3555,952,93028.0
3556,955,94525.0
3557,956,102700.0
3558,955,79235.0
3559,955,73051.0
3560,959,62430.0
3561,952,87326.0
3562,952,86524.0
3563,965,64246.0
3564,952,77704.0
3565,965,73878.0
3566,952,63236.0
3567,952,87508.0
3568,249,64944.0
3569,966,57736.0
3570,952,71764.0
3571,967,74733.0
3572,249,54540.0
3573,966,71234.0
3574,966,65185.0
3575,959,53485.0
3576,958,54993.0
3577,959,64392.0
3578,249,57359.0
3579,958,73266.0
3580,249,70037.0
3581,959,73862.0
3582,959,55698.0
3583,249,72252.0
3584,968,57536.0
3585,969,54561.0
3586,249,46304.0
3587,966,45723.0
3588,956,56971.0
3589,966,51344.0
3590,958,46366.0
3591,249,52269.0
3592,965,43743.0
3593,249,49656.0
3594,970,44952.0
3595,967,53166.0
3596,956,52759.0
3597,965,44805.0
3598,971,42163.0
3599,966,41837.0
3600,966,47371.0
3601,969,38543.0
3602,959,35655.0
3603,249,33410.0
3604,754,39202.0
3605,249,38832.0
3606,972,43755.0
3607,249,33100.0
3608,959,34084.0
3609,956,39053.0
3610,959,34748.0
3611,969,29169.0
3612,969,28663.0
3613,969,24602.0
3614,956,30890.0
3615,956,21985.0
3616,956,30270.0
3617,956,26973.0
3618,965,24210.0
3619,969,19334.0
3620,969,23459.0
3621,965,21396.0
3622,965,18799.0
3623,973,21388.0
3624,965,23869.0
3625,956,18875.0
3626,965,19871.0
3627,965,14273.0
3628,965,16588.0
3629,965,14241.0
3630,974,17424.0
3631,965,17592.0
3632,965,15536.0
3633,956,11776.0
3634,965,13144.0
3635,975,12683.0
3636,965,11312.0
3637,976,12388.0
3638,965,10953.0
3639,965,9306.0
3640,965,8006.0
3641,965,7404.0
3642,977,6702.0
3643,978,5761.0
3644,979,5278.0
3645,67,5365.0
3646,744,5329.0
3647,980,4151.0
3648,236,4804.0
3649,981,4374.0
3650,398,4327.0
3651,982,5669.0
3652,249,4096.0
3653,983,112674.0
3654,984,97931.0
3655,543,123555.0
3656,984,103423.0
3657,983,85175.0
3658,416,88961.0
3659,983,89754.0
3660,984,92941.0
3661,983,66800.0
3662,985,84529.0
3663,708,85479.0
3664,986,84373.0
3665,984,75002.0
3666,984,74071.0
3667,984,64849.0
3668,983,69169.0
3669,983,60820.0
3670,987,61930.0
3671,984,52135.0
3672,984,58538.0
3673,986,59850.0
3674,986,45405.0
3675,984,58604.0
3676,984,52101.0
3677,984,57546.0
3678,988,48852.0
3679,983,44674.0
3680,983,54253.0
3681,984,41117.0
3682,989,51006.0
3683,983,43684.0
3684,983,43249.0
3685,989,39581.0
3686,987,43757.0
3687,708,38764.0
3688,990,33432.0
3689,991,36390.0
3690,708,29183.0
3691,708,42928.0
3692,989,41449.0
3693,987,30615.0
3694,983,34530.0
3695,983,29573.0
3696,992,31322.0
3697,983,32264.0
3698,987,31233.0
3699,989,23194.0
3700,987,25970.0
3701,989,20628.0
3702,987,27137.0
3703,992,18196.0
3704,708,22856.0
3705,987,23169.0
3706,989,23388.0
3707,986,18446.0
3708,992,25209.0
3709,708,18664.0
3710,987,20922.0
3711,993,17662.0
3712,989,18153.0
3713,983,19729.0
3714,708,18463.0
3715,708,16261.0
3716,708,16063.0
3717,986,17876.0
3718,708,19935.0
3719,992,20876.0
3720,989,15010.0
3721,708,17091.0
3722,989,14990.0
3723,992,14212.0
3724,989,18677.0
3725,986,17890.0
3726,983,14834.0
3727,992,15197.0
3728,992,13636.0
3729,708,18918.0
3730,994,19642.0
3731,989,13750.0
3732,987,14198.0
3733,986,18043.0
3734,992,18272.0
3735,708,14248.0
3736,989,11926.0
3737,992,11672.0
3738,986,14488.0
3739,986,12809.0
3740,987,10824.0
3741,986,13492.0
3742,992,10441.0
3743,987,14337.0
3744,989,11107.0
3745,708,9736.0
3746,986,12349.0
3747,708,11318.0
3748,989,13746.0
3749,708,11634.0
3750,608,10179.0
3751,986,11615.0
3752,708,9503.0
3753,987,11366.0
3754,989,9227.0
3755,994,9682.0
3756,992,7767.0
3757,986,8750.0
3758,987,9971.0
3759,994,9829.0
3760,994,7708.0
3761,994,7700.0
3762,987,9655.0
3763,994,10018.0
3764,992,6939.0
3765,994,7899.0
3766,994,7517.0
3767,992,8884.0
3768,992,6023.0
3769,994,5609.0
3770,994,6872.0
3771,994,5566.0
3772,989,4898.0
3773,994,4682.0
3774,992,4803.0
3775,992,5073.0
3776,992,4336.0
3777,994,5156.0
3778,995,5537.0
3779,992,4549.0
3780,527,4533.0
3781,996,4609.0
3782,278,5669.0
3783,841,4809.0
3784,887,4735.0
3785,887,4327.0
3786,577,5749.0
3787,608,5255.0
3788,278,4838.0
3789,997,4676.0
3790,997,5145.0
3791,187,5720.0
3792,998,4416.0
3793,377,5394.0
3794,999,5127.0
3795,574,5577.0
3796,1000,116571.0
3797,679,78621.0
3798,295,53263.0
3799,1001,70896.0
3800,1002,72691.0
3801,679,42469.0
3802,1002,40697.0
3803,835,45171.0
3804,1003,36403.0
3805,679,35833.0
3806,1002,25297.0
3807,679,25041.0
3808,1002,34543.0
3809,1002,29263.0
3810,679,28836.0
3811,679,23408.0
3812,679,26810.0
3813,1002,25925.0
3814,1004,24081.0
3815,679,24770.0
3816,679,23084.0
3817,1005,21421.0
3818,689,19617.0
3819,1002,19818.0
3820,1006,15454.0
3821,1002,18574.0
3822,1001,13282.0
3823,1002,14661.0
3824,1002,14818.0
3825,1007,11724.0
3826,679,9918.0
3827,679,9790.0
3828,679,11341.0
3829,679,12343.0
3830,1002,8136.0
3831,1002,10849.0
3832,1002,9100.0
3833,1002,7196.0
3834,376,6929.0
3835,1002,4755.0
3836,1008,103045.0
3837,918,40091.0
3838,373,36229.0
3839,232,17521.0
3840,232,19471.0
3841,349,12179.0
3842,232,8918.0
3843,232,8606.0
3844,232,7793.0
3845,1009,8607.0
3846,1010,5761.0
3847,1008,8065.0
3848,1011,6436.0
3849,1012,6380.0
3850,1013,5749.0
3851,1014,4555.0
3852,1015,5327.0
3853,1016,4697.0
3854,232,5849.0
3855,232,4826.0
3856,17,4299.0
3857,1010,5445.0
3858,1012,4601.0
3859,1017,5067.0
3860,1014,5412.0
3861,520,5817.0
3862,1018,5602.0
3863,1014,5368.0
3864,232,5373.0
3865,232,5909.0
3866,1014,4604.0
3867,520,4015.0
3868,1008,4558.0
3869,232,4449.0
3870,1010,5340.0
3871,983,5283.0
3872,232,5200.0
3873,232,4044.0
3874,724,5475.0
3875,1018,4661.0
3876,1010,5346.0
3877,1012,5129.0
3878,1018,4697.0
3879,1019,4281.0
3880,1010,4202.0
3881,520,5682.0
3882,232,5853.0
3883,1020,5317.0
3884,320,4817.0
3885,520,5576.0
3886,1021,4248.0
3887,1018,4013.0
3888,549,5440.0
3889,918,4728.0
3890,520,4523.0
3891,1011,4038.0
3892,1014,5095.0
3893,1018,5720.0
3894,1017,5934.0
3895,1018,5147.0
3896,1018,5043.0
3897,1012,4183.0
3898,1017,5114.0
3899,1014,4775.0
3900,1022,5229.0
3901,1023,4790.0
3902,1008,4494.0
3903,1014,4201.0
3904,932,4643.0
3905,1018,4205.0
3906,918,4367.0
3907,1018,5993.0
3908,918,4904.0
3909,520,5079.0
3910,1018,5765.0
3911,1014,6009.0
3912,1019,5181.0
3913,1024,4668.0
3914,724,4627.0
3915,608,4819.0
3916,918,5362.0
3917,555,5380.0
3918,1014,4643.0
3919,1010,4280.0
3920,1025,5281.0
3921,1019,4269.0
3922,918,5404.0
3923,1026,5417.0
3924,1010,5524.0
3925,1011,5762.0
3926,1017,5015.0
3927,1017,5476.0
3928,520,5255.0
3929,1012,4387.0
3930,918,4584.0
3931,555,4901.0
3932,1019,5250.0
3933,555,5718.0
3934,555,4405.0
3935,918,4266.0
3936,1010,4230.0
3937,1019,4971.0
3938,1027,5187.0
3939,1014,5096.0
3940,724,4184.0
3941,1011,4127.0
3942,555,4224.0
3943,555,5186.0
3944,1017,5103.0
3945,520,4480.0
3946,1017,5292.0
3947,189,5657.0
3948,1019,4096.0
3949,1012,5012.0
3950,918,5394.0
3951,724,4518.0
3952,1012,4629.0
3953,189,5241.0
3954,1017,5636.0
3955,608,5181.0
3956,189,5474.0
3957,1017,4744.0
3958,608,5297.0
3959,918,4393.0
3960,608,5419.0
3961,724,5129.0
3962,918,4731.0
3963,520,5840.0
3964,555,4054.0
3965,1019,4646.0
3966,608,4126.0
3967,278,5550.0
3968,724,5421.0
3969,1016,5367.0
3970,724,4806.0
3971,1019,5530.0
3972,1028,4923.0
3973,1019,4839.0
3974,520,5887.0
3975,918,4515.0
3976,918,4254.0
3977,555,5185.0
3978,1017,5956.0
3979,608,4769.0
3980,1012,4692.0
3981,1029,5026.0
3982,724,4337.0
3983,1016,5332.0
3984,1019,6014.0
3985,555,4919.0
3986,1019,4816.0
3987,1012,4244.0
3988,1018,5785.0
3989,608,4844.0
3990,189,4787.0
3991,1012,5336.0
3992,608,4135.0
3993,1014,5898.0
3994,1017,5314.0
3995,886,5926.0
3996,520,4315.0
3997,1020,5219.0
3998,608,5178.0
3999,632,4817.0
4000,724,4690.0
4001,1014,4265.0
4002,608,4797.0
4003,1030,4334.0
4004,608,5482.0
4005,1010,4430.0
4006,1014,5120.0
4007,918,5206.0
4008,1012,5761.0
4009,520,5169.0
4010,1014,4704.0
4011,1019,5623.0
4012,724,4171.0
4013,1016,5148.0
4014,724,5832.0
4015,608,4605.0
4016,1020,4298.0
4017,1016,4879.0
4018,520,4172.0
4019,1012,5897.0
4020,1016,5676.0
4021,608,4172.0
4022,1019,4968.0
4023,1010,5278.0
4024,1031,5900.0
4025,1032,4260.0
4026,1012,5767.0
4027,653,4367.0
4028,653,4825.0
4029,1031,5048.0
4030,1033,5889.0
4031,653,5361.0
4032,1032,4978.0
4033,555,5635.0
4034,608,5982.0
4035,1019,4573.0
4036,555,4277.0
4037,520,4894.0
4038,632,4774.0
4039,608,4121.0
4040,632,5214.0
4041,1033,5821.0
4042,653,4444.0
4043,555,4901.0
4044,608,4108.0
4045,555,5657.0
4046,1019,5669.0
4047,608,5191.0
4048,632,4719.0
4049,1019,5616.0
4050,632,5277.0
4051,555,5585.0
4052,608,4842.0
4053,608,5933.0
4054,1019,5096.0
4055,1019,4452.0
4056,608,5267.0
4057,1019,4382.0
4058,524,4340.0
4059,1017,4382.0
4060,1031,4784.0
4061,1017,4810.0
4062,1034,430384.0
4063,1035,429678.0
4064,1036,384570.0
4065,289,435785.0
4066,1037,262000.0
4067,1038,293144.0
4068,1039,173769.0
4069,1040,144485.0
4070,34,171689.0
4071,528,161438.0
4072,289,154340.0
4073,289,132071.0
4074,19,118802.0
4075,289,74256.0
4076,1041,75905.0
4077,1042,59556.0
4078,1043,62936.0
4079,289,71324.0
4080,289,73957.0
4081,1042,49448.0
4082,712,69686.0
4083,1044,59333.0
4084,1042,45695.0
4085,799,38946.0
4086,289,40286.0
4087,1042,36896.0
4088,1042,36441.0
4089,289,39749.0
4090,244,32861.0
4091,816,32476.0
4092,289,41025.0
4093,5,35224.0
4094,1042,38211.0
4095,1045,26368.0
4096,1042,28203.0
4097,314,27529.0
4098,579,20614.0
4099,307,18849.0
4100,1042,23788.0
4101,330,22704.0
4102,1042,19728.0
4103,579,19691.0
4104,89,18770.0
4105,1046,15132.0
4106,53,17406.0
4107,1047,15786.0
4108,1042,14939.0
4109,330,20326.0
4110,1042,17726.0
4111,548,17811.0
4112,1042,15071.0
4113,579,13968.0
4114,382,12951.0
4115,382,11775.0
4116,1042,11558.0
4117,1048,12415.0
4118,579,11557.0
4119,1049,8823.0
4120,382,7894.0
4121,170,8913.0
4122,382,5817.0
4123,382,6126.0
4124,1050,6174.0
4125,1048,7007.0
4126,227,7199.0
4127,382,5175.0
4128,382,6623.0
4129,1051,6235.0
4130,579,4855.0
4131,579,5220.0
4132,477,5076.0
4133,1052,6254.0
4134,382,4496.0
4135,1053,5662.0
4136,382,4681.0
4137,16,5477.0
4138,382,4851.0
4139,579,5172.0
4140,382,5679.0
4141,1054,5622.0
4142,1055,5750.0
4143,382,4131.0
4144,1056,5399.0
4145,579,4292.0
4146,37,4844.0
4147,382,5111.0
